Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority
242,West Bengal,Khagen Murmu,MALDAHA UTTAR,147000000,West Bengal,Khagen Murmu,MALDAHA UTTAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
241,Bihar,Kaushalendra Kumar,NALANDA,147000000,Bihar,Kaushalendra Kumar,NALANDA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
239,Uttar Pradesh,KARAN BHUSHAN SINGH,KAISERGANJ,147000000,Uttar Pradesh,KARAN BHUSHAN SINGH,KAISERGANJ,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
238,Uttar Pradesh,KANWAR SINGH TANWAR,AMROHA,147000000,Uttar Pradesh,KANWAR SINGH TANWAR,AMROHA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
237,Tamil Nadu,Kanimozhi Karunanidhi,THOOTHUKKUDI,147000000,Tamil Nadu,Kanimozhi Karunanidhi,THOOTHUKKUDI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
236,Tamil Nadu,Kani K Navas,RAMANATHAPURAM,147000000,Tamil Nadu,Kani K Navas,RAMANATHAPURAM,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
235,Himachal Pradesh,Kangana Ranaut,MANDI,147000000,Himachal Pradesh,Kangana Ranaut,MANDI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
234,Uttar Pradesh,Kamlesh Paswan,BANSGAON(SC),147000000,Uttar Pradesh,Kamlesh Paswan,BANSGAON(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
256,Rajasthan,KULDEEP INDORA,GANGANAGAR(SC),147000000,Rajasthan,KULDEEP INDORA,GANGANAGAR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
255,Tripura,KRITI DEVI DEBBARMAN,TRIPURA EAST(ST),147000000,Tripura,KRITI DEVI DEBBARMAN,TRIPURA EAST(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
253,Uttar Pradesh,KRISHNA DEVI SHIVSHANKER PATEL,BANDA,147000000,Uttar Pradesh,KRISHNA DEVI SHIVSHANKER PATEL,BANDA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
252,Haryana,Krishan Pal Gurjar,FARIDABAD,147000000,Haryana,Krishan Pal Gurjar,FARIDABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
251,Assam,Kripanath Mallah,KARIMGANJ (SC),147000000,Assam,Kripanath Mallah,KARIMGANJ (SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
250,Karnataka,KOTA SRINIVAS POOJARY,UDUPI CHIKMAGALUR,147000000,Karnataka,KOTA SRINIVAS POOJARY,UDUPI CHIKMAGALUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
247,Telangana,Kishan Reddy Gangapuram,SECUNDERABAD,147000000,Telangana,Kishan Reddy Gangapuram,SECUNDERABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
246,Uttar Pradesh,Kirti Vardhan Singh,GONDA,147000000,Uttar Pradesh,Kirti Vardhan Singh,GONDA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
245,Arunachal Pradesh,Kiren Rijiju,ARUNACHAL WEST,147000000,Arunachal Pradesh,Kiren Rijiju,ARUNACHAL WEST,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
131,Gujarat,DHAVAL LAXMANBHAI PATEL,VALSAD(ST),147000000,Gujarat,DHAVAL LAXMANBHAI PATEL,VALSAD(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
130,Uttar Pradesh,DHARMENDRA YADAV,AZAMGARH,147000000,Uttar Pradesh,DHARMENDRA YADAV,AZAMGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
129,Odisha,DHARMENDRA PRADHAN,SAMBALPUR,147000000,Odisha,DHARMENDRA PRADHAN,SAMBALPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
128,Maharashtra,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,CHANDRAPUR,147000000,Maharashtra,DHANORKAR PRATIBHA SURESH ALIAS BALUBHAU,CHANDRAPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
127,Maharashtra,Dhairyasheel Sambhajirao Mane,HATKANANGLE,147000000,Maharashtra,Dhairyasheel Sambhajirao Mane,HATKANANGLE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
126,Gujarat,Devusinh Jesingbhai Chauhan,KHEDA,147000000,Gujarat,Devusinh Jesingbhai Chauhan,KHEDA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
125,Uttar Pradesh,DEVESH SHAKYA,ETAH,147000000,Uttar Pradesh,DEVESH SHAKYA,ETAH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
102,Telangana,CHAMALA KIRAN KUMAR REDDY,BHONGIR,147000000,Telangana,CHAMALA KIRAN KUMAR REDDY,BHONGIR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
101,Goa,CAPTAIN VIRIATO FERNANDES,SOUTH GOA,147000000,Goa,CAPTAIN VIRIATO FERNANDES,SOUTH GOA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
276,Punjab,MALVINDER SINGH KANG,ANANDPUR SAHIB,147000000,Punjab,MALVINDER SINGH KANG,ANANDPUR SAHIB,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
275,Odisha,MALVIKA DEVI,KALAHANDI,147000000,Odisha,MALVIKA DEVI,KALAHANDI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
273,West Bengal,Mala Roy,KOLKATA DAKSHIN,147000000,West Bengal,Mala Roy,KOLKATA DAKSHIN,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
272,Uttarakhand,Mala Rajya Laxmi Shah,TEHRI GARHWAL,147000000,Uttarakhand,Mala Rajya Laxmi Shah,TEHRI GARHWAL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
269,Chhattisgarh,MAHESH KASHYAP,BASTAR(ST),147000000,Chhattisgarh,MAHESH KASHYAP,BASTAR(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
268,Madhya Pradesh,Mahendra Singh Solanky,DEWAS(SC),147000000,Madhya Pradesh,Mahendra Singh Solanky,DEWAS(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
267,Andhra Pradesh,Magunta Sreenivasulu Reddy,ONGOLE,147000000,Andhra Pradesh,Magunta Sreenivasulu Reddy,ONGOLE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
266,Telangana,MADHAVANENI RAGHUNANDAN RAO,MEDAK,147000000,Telangana,MADHAVANENI RAGHUNANDAN RAO,MEDAK,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
264,Tamil Nadu,M.K. VISHNUPRASAD,CUDDALORE,147000000,Tamil Nadu,M.K. VISHNUPRASAD,CUDDALORE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
262,Rajasthan,LUMBARAM,JALORE,147000000,Rajasthan,LUMBARAM,JALORE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
261,Bihar,LOVELY ANAND,SHEOHAR,147000000,Bihar,LOVELY ANAND,SHEOHAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
260,Uttar Pradesh,LAXMIKANT PAPPU NISHAD,SANT KABIR NAGAR,147000000,Uttar Pradesh,LAXMIKANT PAPPU NISHAD,SANT KABIR NAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
258,Uttar Pradesh,LALJI VERMA,AMBEDKAR NAGAR,147000000,Uttar Pradesh,LALJI VERMA,AMBEDKAR NAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
284,Bihar,MANOJ KUMAR,SASARAM(SC),147000000,Bihar,MANOJ KUMAR,SASARAM(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
283,Haryana,MANOHAR LAL,KARNAL,147000000,Haryana,MANOHAR LAL,KARNAL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
282,Rajasthan,MANNA LAL RAWAT,UDAIPUR(ST),147000000,Rajasthan,MANNA LAL RAWAT,UDAIPUR(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
279,Jharkhand,MANISH JAISWAL,HAZARIBAGH,147000000,Jharkhand,MANISH JAISWAL,HAZARIBAGH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
278,Tamil Nadu,Manickam Tagore B,VIRUDHUNAGAR,147000000,Tamil Nadu,Manickam Tagore B,VIRUDHUNAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
113,Bihar,CHIRAG PASWAN,HAJIPUR(SC),147000000,Bihar,CHIRAG PASWAN,HAJIPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
112,Chhattisgarh,CHINTAMANI MAHARAJ,SARGUJA(ST),147000000,Chhattisgarh,CHINTAMANI MAHARAJ,SARGUJA(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
111,Uttar Pradesh,CHHOTELAL,ROBERTSGANJ(SC),147000000,Uttar Pradesh,CHHOTELAL,ROBERTSGANJ(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
110,Maharashtra,CHHATRAPATI SHAHU SHAHAJI,KOLHAPUR,147000000,Maharashtra,CHHATRAPATI SHAHU SHAHAJI,KOLHAPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
109,Uttar Pradesh,CHHATRA PAL SINGH GANGWAR,BAREILLY,147000000,Uttar Pradesh,CHHATRA PAL SINGH GANGWAR,BAREILLY,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
108,Maharashtra,CHAVAN VASANTRAO BALWANTRAO,NANDED,,Maharashtra,CHAVAN VASANTRAO BALWANTRAO,NANDED,,False,False,False,True,False,False,75.0,True,MP_RECORD,True,,False,,,,0,0.0,0.0,False,0.0,0,0.0,LOW,Data-quality validation requires review,False,LOW
107,Punjab,CHARANJIT SINGH CHANNI,JALANDHAR(SC),147000000,Punjab,CHARANJIT SINGH CHANNI,JALANDHAR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
106,Gujarat,CHANDUBHAI CHHAGANBHAI SHIHORA,SURENDRANAGAR,147000000,Gujarat,CHANDUBHAI CHHAGANBHAI SHIHORA,SURENDRANAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
105,Uttar Pradesh,CHANDRA SHEKHAR,NAGINA(SC),147000000,Uttar Pradesh,CHANDRA SHEKHAR,NAGINA(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
104,Rajasthan,Chandra Prakash Joshi,CHITTORGARH,147000000,Rajasthan,Chandra Prakash Joshi,CHITTORGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
103,Uttar Pradesh,CHANDAN CHAUHAN,BIJNOR,147000000,Uttar Pradesh,CHANDAN CHAUHAN,BIJNOR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
305,Uttar Pradesh,NARAYAN DAS AHIRWAR,JALAUN(SC),147000000,Uttar Pradesh,NARAYAN DAS AHIRWAR,JALAUN(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
302,Maharashtra,MURLIDHAR MOHOL,PUNE,147000000,Maharashtra,MURLIDHAR MOHOL,PUNE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
301,Tamil Nadu,MURASOLI S,THANJAVUR,147000000,Tamil Nadu,MURASOLI S,THANJAVUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
300,Rajasthan,MURARI LAL MEENA,DAUSA(ST),147000000,Rajasthan,MURARI LAL MEENA,DAUSA(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
299,Gujarat,MUKESHKUMAR CHANDRAKAANT DALAL,SURAT,147000000,Gujarat,MUKESHKUMAR CHANDRAKAANT DALAL,SURAT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
298,Uttar Pradesh,Mukesh Rajput,FARRUKHABAD,147000000,Uttar Pradesh,Mukesh Rajput,FARRUKHABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
295,Bihar,Mr Gopal Jee Thakur,DARBHANGA,147000000,Bihar,Mr Gopal Jee Thakur,DARBHANGA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
293,Uttar Pradesh,MOHIBBULLAH,RAMPUR,147000000,Uttar Pradesh,MOHIBBULLAH,RAMPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
291,Gujarat,Mitesh Rameshbhai Bakabhai Patel,ANAND,147000000,Gujarat,Mitesh Rameshbhai Bakabhai Patel,ANAND,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
290,Bihar,MISHA BHARTI,PATALIPUTRA,147000000,Bihar,MISHA BHARTI,PATALIPUTRA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
288,Jammu And Kashmir,MIAN ALTAF AHMAD,ANANTNAG,147000000,Jammu And Kashmir,MIAN ALTAF AHMAD,ANANTNAG,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
287,Gujarat,Mansukhbhai Dhanjibhai Vasava,BHARUCH,147000000,Gujarat,Mansukhbhai Dhanjibhai Vasava,BHARUCH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
285,West Bengal,MANOJ TIGGA,ALIPURDUARS(ST),147000000,West Bengal,MANOJ TIGGA,ALIPURDUARS(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
328,Andhra Pradesh,PRABHAKAR REDDY VEMIREDDY,NELLORE(SC),147000000,Andhra Pradesh,PRABHAKAR REDDY VEMIREDDY,NELLORE(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
327,Maharashtra,Piyush Vedprakash Goyal,MUMBAI NORTH,147000000,Maharashtra,Piyush Vedprakash Goyal,MUMBAI NORTH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
326,Assam,PHANI BHUSAN CHOUDHURY,BARPETA,147000000,Assam,PHANI BHUSAN CHOUDHURY,BARPETA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
325,West Bengal,PATHAN YUSUF,BAHARAMPUR,147000000,West Bengal,PATHAN YUSUF,BAHARAMPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
322,West Bengal,PARTHA BHOWMICK,BARRACKPUR,147000000,West Bengal,PARTHA BHOWMICK,BARRACKPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
321,Gujarat,PARSHOTTAMBHAI RUPALA,RAJKOT,147000000,Gujarat,PARSHOTTAMBHAI RUPALA,RAJKOT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
319,Uttar Pradesh,Pankaj Chowdhary,MAHARAJGANJ_UP,147000000,Uttar Pradesh,Pankaj Chowdhary,MAHARAJGANJ_UP,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
315,Bihar,Nityanand Rai,UJJARPUR,147000000,Bihar,Nityanand Rai,UJJARPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
313,Jharkhand,Nishikant Dubey,GODDA,147000000,Jharkhand,Nishikant Dubey,GODDA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
312,Gujarat,NIMUBEN JAYANTIBHAI BAMBHANIYA,BHAVNAGAR,147000000,Gujarat,NIMUBEN JAYANTIBHAI BAMBHANIYA,BHAVNAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.80594315154573,36.162361623616235,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW
