Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority,statistical_risk,statistical_alert,robust_z_score,statistical_percentile,peer_risk,peer_alert,peer_confidence,peer_ratio,peer_deviation_pct,peer_median,peer_group,peer_count,ml_risk,financial_risk,peer_confidence_multiplier,adjusted_peer_risk,statistical_multiplier,adjusted_statistical_risk,quality_risk,unified_risk_score,unified_risk_level,investigation_priority,risk_signals,unified_explanation,recommended_action,alert_status,risk_rank,ml_component_score,peer_component_score,financial_component_score,statistical_component_score,quality_component_score
1,Maharashtra,AASHTIKAR PATIL NAGESH BAPURAO,HINGOLI,190289442,Maharashtra,AASHTIKAR PATIL NAGESH BAPURAO,HINGOLI,190289442.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,190289442.0,True,19.06405685516265,95.01845018450184,0.0,0,0.0,53.03843795803854,False,0.0,75,35.12,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,100.0,HIGH,6.0,95.0185,40.0,MEDIUM,HIGH,1.2945,29.4486,147000000.0,Maharashtra_GENERAL,39.0,35.12,75.0,1.0,40.0,0.7,70.0,0.0,47.79,MEDIUM,MONITOR,"['moderate ML anomaly signal', 'peer-group deviation', 'allocation is in the top 5% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹190,289,442.00 shows moderate ML anomaly signal, peer-group deviation, allocation is in the top 5% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,21,35.12,40.0,75.0,70.0,0.0
46,Bihar,ARUN BHARTI,JAMUI(SC),194924621.11,Bihar,ARUN BHARTI,JAMUI(SC),194924621.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,194924621.11,True,19.08812348851499,95.5719557195572,0.0,0,0.0,54.51315107069068,False,0.0,75,35.78,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,100.0,HIGH,6.0,95.572,40.0,MEDIUM,MEDIUM,1.326,32.6018,147000000.0,Bihar_SC,6.0,35.78,75.0,0.85,34.0,0.7,70.0,0.0,46.52,MEDIUM,MONITOR,"['moderate ML anomaly signal', 'peer-group deviation', 'allocation is in the top 5% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹194,924,621.11 shows moderate ML anomaly signal, peer-group deviation, allocation is in the top 5% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,22,35.78,34.0,75.0,70.0,0.0
71,Maharashtra,BALWANT BASWANT WANKHADE,AMRAVATI(SC),198293678,Maharashtra,BALWANT BASWANT WANKHADE,AMRAVATI(SC),198293678.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,198293678.0,True,19.10525971703644,96.309963099631,0.0,0,0.0,54.45061410985802,False,0.0,75,35.75,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,100.0,HIGH,6.0,96.31,40.0,MEDIUM,MEDIUM,1.3489,34.8937,147000000.0,Maharashtra_SC,5.0,35.75,75.0,0.85,34.0,0.7,70.0,0.0,46.51,MEDIUM,MONITOR,"['moderate ML anomaly signal', 'peer-group deviation', 'allocation is in the top 5% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹198,293,678.00 shows moderate ML anomaly signal, peer-group deviation, allocation is in the top 5% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,23,35.75,34.0,75.0,70.0,0.0
116,Tamil Nadu,D Ravikumar,VILUPPURAM(SC),197598306.11,Tamil Nadu,D Ravikumar,VILUPPURAM(SC),197598306.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,197598306.11,True,19.101746775984257,96.12546125461256,0.0,0,0.0,54.2396377959072,False,0.0,75,35.66,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,100.0,HIGH,6.0,96.1255,40.0,MEDIUM,MEDIUM,1.291,29.0978,153060922.82,Tamil Nadu_SC,7.0,35.66,75.0,0.85,34.0,0.7,70.0,0.0,46.48,MEDIUM,MONITOR,"['moderate ML anomaly signal', 'peer-group deviation', 'allocation is in the top 5% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹197,598,306.11 shows moderate ML anomaly signal, peer-group deviation, allocation is in the top 5% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,24,35.66,34.0,75.0,70.0,0.0
508,Andhra Pradesh,TANGELLA UDAY SRINIVAS,KAKINADA,199417886.76,Andhra Pradesh,TANGELLA UDAY SRINIVAS,KAKINADA,199417886.76,False,False,False,False,False,True,85.0,True,MP_RECORD,True,199417886.76,True,19.11091311939227,96.49446494464944,0.0,0,0.0,55.65759672343727,False,0.0,75,36.3,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,100.0,HIGH,6.0,96.4945,20.0,WATCH,HIGH,1.2474,24.7422,159864032.49,Andhra Pradesh_GENERAL,21.0,36.3,75.0,1.0,20.0,0.7,70.0,0.0,43.2,MEDIUM,MONITOR,"['moderate ML anomaly signal', 'allocation is in the top 5% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹199,417,886.76 shows moderate ML anomaly signal, allocation is in the top 5% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,25,36.3,20.0,75.0,70.0,0.0
525,Haryana,VARUN CHAUDHRY,AMBALA (SC),255454264,Haryana,VARUN CHAUDHRY,AMBALA (SC),255454264.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,255454264.0,True,19.358553949628323,98.70848708487084,0.0,0,0.0,82.16179937490942,True,0.0,75,48.22,MEDIUM,Machine-learning model detected an unusual allocation pattern | Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,100.0,HIGH,6.0,98.7085,0.0,NORMAL,INSUFFICIENT,1.2695,26.9482,201227132.0,Haryana_SC,2.0,48.22,75.0,0.0,0.0,0.7,70.0,0.0,42.38,MEDIUM,MONITOR,"['moderate ML anomaly signal', 'allocation is in the top 5% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹255,454,264.00 shows moderate ML anomaly signal, allocation is in the top 5% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,26,48.22,0.0,75.0,70.0,0.0
324,The Dadra And Nagar Haveli And Daman And Diu,PATEL UMESHBHAI BABUBHAI,DAMAN and DIU,245063957,The Dadra And Nagar Haveli And Daman And Diu,PATEL UMESHBHAI BABUBHAI,DAMAN and DIU,245063957.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,245063957.0,True,19.31702978750181,98.5239852398524,0.0,0,0.0,81.49648014311582,True,0.0,75,47.92,MEDIUM,Machine-learning model detected an unusual allocation pattern | Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,100.0,HIGH,6.0,98.524,0.0,NORMAL,INSUFFICIENT,1.0,0.0,245063957.0,The Dadra And Nagar Haveli And Daman And Diu_GENERAL,1.0,47.92,75.0,0.0,0.0,0.7,70.0,0.0,42.27,MEDIUM,MONITOR,"['moderate ML anomaly signal', 'allocation is in the top 5% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹245,063,957.00 shows moderate ML anomaly signal, allocation is in the top 5% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,27,47.92,0.0,75.0,70.0,0.0
11,Kerala,ADV K FRANCIS GEORGE,KOTTAYAM,188722256.11,Kerala,ADV K FRANCIS GEORGE,KOTTAYAM,188722256.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,188722256.11,True,19.05578695309179,94.64944649446494,0.0,0,0.0,52.8923412376698,False,0.0,40,29.8,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,94.6494,40.0,MEDIUM,HIGH,1.2838,28.3825,147000000.0,Kerala_GENERAL,18.0,29.8,50.0,1.0,40.0,0.7,70.0,0.0,40.93,MEDIUM,MONITOR,"['peer-group deviation', 'allocation is in the top 10% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹188,722,256.11 shows peer-group deviation, allocation is in the top 10% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,28,29.8,40.0,50.0,70.0,0.0
209,Uttar Pradesh,JITENDRA KUMAR DOHARE,ETAWAH(SC),188747306.26,Uttar Pradesh,JITENDRA KUMAR DOHARE,ETAWAH(SC),188747306.26,False,False,False,False,False,True,85.0,True,MP_RECORD,True,188747306.26,True,19.05591967981946,94.8339483394834,0.0,0,0.0,52.71954579066477,False,0.0,40,29.72,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,94.8339,40.0,MEDIUM,HIGH,1.284,28.3995,147000000.0,Uttar Pradesh_SC,17.0,29.72,50.0,1.0,40.0,0.7,70.0,0.0,40.9,MEDIUM,MONITOR,"['peer-group deviation', 'allocation is in the top 10% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹188,747,306.26 shows peer-group deviation, allocation is in the top 10% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,29,29.72,40.0,50.0,70.0,0.0
271,Rajasthan,MAHIMA KUMARI MEWAR,RAJSAMAND,183892143,Rajasthan,MAHIMA KUMARI MEWAR,RAJSAMAND,183892143.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,183892143.0,True,19.02985996979312,93.72693726937268,0.0,0,0.0,52.11441275571609,False,0.0,40,29.45,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,93.7269,40.0,MEDIUM,HIGH,1.251,25.0967,147000000.0,Rajasthan_GENERAL,18.0,29.45,50.0,1.0,40.0,0.7,70.0,0.0,40.81,MEDIUM,MONITOR,"['peer-group deviation', 'allocation is in the top 10% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹183,892,143.00 shows peer-group deviation, allocation is in the top 10% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,30,29.45,40.0,50.0,70.0,0.0
410,Maharashtra,Sanjay Uttamrao Deshmukh,YAVATMAL-WASHIM,185640423,Maharashtra,Sanjay Uttamrao Deshmukh,YAVATMAL-WASHIM,185640423.0,False,False,False,False,False,True,85.0,True,MP_RECORD,True,185640423.0,True,19.03932215632516,94.28044280442803,0.0,0,0.0,52.02265649772946,False,0.0,40,29.41,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,94.2804,40.0,MEDIUM,HIGH,1.2629,26.286,147000000.0,Maharashtra_GENERAL,39.0,29.41,50.0,1.0,40.0,0.7,70.0,0.0,40.79,MEDIUM,MONITOR,"['peer-group deviation', 'allocation is in the top 10% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹185,640,423.00 shows peer-group deviation, allocation is in the top 10% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,31,29.41,40.0,50.0,70.0,0.0
494,Bihar,SUDHAKAR SINGH,BUXAR,185211956.54,Bihar,SUDHAKAR SINGH,BUXAR,185211956.54,False,False,False,False,False,True,85.0,True,MP_RECORD,True,185211956.54,True,19.037011443642843,94.0959409594096,0.0,0,0.0,51.80810256650891,False,0.0,40,29.31,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,94.0959,40.0,MEDIUM,HIGH,1.2599,25.9945,147000000.0,Bihar_GENERAL,34.0,29.31,50.0,1.0,40.0,0.7,70.0,0.0,40.76,MEDIUM,MONITOR,"['peer-group deviation', 'allocation is in the top 10% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹185,211,956.54 shows peer-group deviation, allocation is in the top 10% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,32,29.31,40.0,50.0,70.0,0.0
317,Maharashtra,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,184758519.11,Maharashtra,Omprakash Bhupalsinh Alias Pawan Rajenimbalkar,OSMANABAD,184758519.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,184758519.11,True,19.03456023369811,93.91143911439114,0.0,0,0.0,51.45677667740257,False,0.0,40,29.16,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,93.9114,40.0,MEDIUM,HIGH,1.2569,25.6861,147000000.0,Maharashtra_GENERAL,39.0,29.16,50.0,1.0,40.0,0.7,70.0,0.0,40.71,MEDIUM,MONITOR,"['peer-group deviation', 'allocation is in the top 10% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹184,758,519.11 shows peer-group deviation, allocation is in the top 10% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,33,29.16,40.0,50.0,70.0,0.0
523,Puducherry,Vaithilingam Ve,Puducherry,209368972.11,Puducherry,Vaithilingam Ve,Puducherry,209368972.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,209368972.11,True,19.15960867498304,97.7859778597786,0.0,0,0.0,67.40241120863126,True,0.0,75,41.58,MEDIUM,Allocation lies in an unusually high percentile | Data-quality validation requires review,False,MEDIUM,100.0,HIGH,6.0,97.786,0.0,NORMAL,INSUFFICIENT,1.0,0.0,209368972.11,Puducherry_GENERAL,1.0,41.58,75.0,0.0,0.0,0.7,70.0,0.0,40.05,MEDIUM,MONITOR,"['moderate ML anomaly signal', 'allocation is in the top 5% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹209,368,972.11 shows moderate ML anomaly signal, allocation is in the top 5% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,34,41.58,0.0,75.0,70.0,0.0
399,Tamil Nadu,S. Jagathrakshakan,ARAKKONAM,180589332.34,Tamil Nadu,S. Jagathrakshakan,ARAKKONAM,180589332.34,False,False,False,False,False,True,85.0,True,MP_RECORD,True,180589332.34,True,19.01173613485518,93.54243542435424,0.0,0,0.0,49.73279746323852,False,0.0,40,28.38,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,93.5424,20.0,WATCH,HIGH,1.2271,22.7112,147166157.555,Tamil Nadu_GENERAL,32.0,28.38,50.0,1.0,20.0,0.7,70.0,0.0,35.43,MEDIUM,MONITOR,"['allocation is in the top 10% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹180,589,332.34 shows allocation is in the top 10% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,35,28.38,20.0,50.0,70.0,0.0
289,Andhra Pradesh,Midhun Reddy,RAJAMPET,178951477.11,Andhra Pradesh,Midhun Reddy,RAJAMPET,178951477.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,178951477.11,True,19.0026252550472,92.619926199262,0.0,0,0.0,49.72051679533923,False,0.0,40,28.37,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,92.6199,20.0,WATCH,HIGH,1.1194,11.9398,159864032.49,Andhra Pradesh_GENERAL,21.0,28.37,50.0,1.0,20.0,0.7,70.0,0.0,35.43,MEDIUM,MONITOR,"['allocation is in the top 10% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹178,951,477.11 shows allocation is in the top 10% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,36,28.37,20.0,50.0,70.0,0.0
61,West Bengal,AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,179658399.98,West Bengal,AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,179658399.98,False,False,False,False,False,True,85.0,True,MP_RECORD,True,179658399.98,True,19.00656783346969,92.98892988929887,0.0,0,0.0,48.905889770175456,False,0.0,40,28.01,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,92.9889,20.0,WATCH,HIGH,1.2222,22.2166,147000000.0,West Bengal_GENERAL,30.0,28.01,50.0,1.0,20.0,0.7,70.0,0.0,35.3,MEDIUM,MONITOR,"['allocation is in the top 10% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹179,658,399.98 shows allocation is in the top 10% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,37,28.01,20.0,50.0,70.0,0.0
404,Uttar Pradesh,SANATAN PANDEY,BALLIA,180420041.4,Uttar Pradesh,SANATAN PANDEY,BALLIA,180420041.4,False,False,False,False,False,True,85.0,True,MP_RECORD,True,180420041.4,True,19.010798259199944,93.3579335793358,0.0,0,0.0,48.77139291516773,False,0.0,40,27.95,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,93.3579,20.0,WATCH,HIGH,1.2273,22.7347,147000000.0,Uttar Pradesh_GENERAL,63.0,27.95,50.0,1.0,20.0,0.7,70.0,0.0,35.28,MEDIUM,MONITOR,"['allocation is in the top 10% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹180,420,041.40 shows allocation is in the top 10% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,38,27.95,20.0,50.0,70.0,0.0
176,Tamil Nadu,Ganesan Selvam,KANCHEEPURAM(SC),186508749.11,Tamil Nadu,Ganesan Selvam,KANCHEEPURAM(SC),186508749.11,False,False,False,False,False,True,85.0,True,MP_RECORD,True,186508749.11,True,19.04398871342745,94.4649446494465,0.0,0,0.0,52.73389324317559,False,0.0,40,29.73,LOW,Data-quality validation requires review,False,LOW,100.0,HIGH,6.0,94.4649,20.0,WATCH,MEDIUM,1.2185,21.8526,153060922.82,Tamil Nadu_SC,7.0,29.73,50.0,0.85,17.0,0.7,70.0,0.0,35.16,MEDIUM,MONITOR,"['allocation is in the top 10% financially', 'strong statistical anomaly signal']","MEDIUM risk candidate: allocation of ₹186,508,749.11 shows allocation is in the top 10% financially, strong statistical anomaly signal. Multiple independent intelligence signals were combined to prioritize this record for verification. This is an anomaly candidate and does not by itself indicate fraud.",Monitor record and verify supporting documentation during the next review cycle.,MONITORING_ALERT,39,29.73,17.0,50.0,70.0,0.0
