Sr. No.,State,Hon'ble Members of Parliaments,Constituency,Allocated AMOUNT ( ₹ ),state_clean,mp_clean,constituency_clean,allocated_amount,missing_state,missing_mp,missing_constituency,missing_amount,duplicate_record,extreme_amount,data_quality_score,data_quality_alert,record_type,ml_eligible,amount_numeric,amount_valid,log_amount,amount_percentile,robust_deviation,metadata_missing_count,metadata_risk,isolation_score,isolation_anomaly,statistical_score,percentile_signal,anomaly_score,risk_level,ai_explanation,requires_review,alert_priority,robust_z_score,standard_z_score,global_percentile,iqr_upper_fence,iqr_outlier,statistical_alert_level,deviation_category,statistical_explanation
54,Madhya Pradesh,ASHISH DUBEY,JABALPUR,147000000,Madhya Pradesh,ASHISH DUBEY,JABALPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
53,Telangana,Asaduddin Owaisi,HYDERABAD,147000000,Telangana,Asaduddin Owaisi,HYDERABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
436,Punjab,Shri Amar Singh,FATEHGARH SAHIB(SC),147000000,Punjab,Shri Amar Singh,FATEHGARH SAHIB(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
435,West Bengal,Shri Abhishek Banerjee,DIAMOND HARBOUR,147000000,West Bengal,Shri Abhishek Banerjee,DIAMOND HARBOUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
434,Haryana,Shri  Dharambir Singh,BHIWANI MAHENDRAGARH,147000000,Haryana,Shri Dharambir Singh,BHIWANI MAHENDRAGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
433,Karnataka,SHREYAS. M. PATEL,HASSAN,147000000,Karnataka,SHREYAS. M. PATEL,HASSAN,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
432,Gujarat,SHOBHANABEN MAHENDRASINH BARAIYA,SABARKANTHA,147000000,Gujarat,SHOBHANABEN MAHENDRASINH BARAIYA,SABARKANTHA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
431,Karnataka,SHOBHA KARANDLAJE,BANGALORE NORTH,147000000,Karnataka,SHOBHA KARANDLAJE,BANGALORE NORTH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
430,Madhya Pradesh,SHIVRAJ SINGH CHOUHAN,VIDISHA,147000000,Madhya Pradesh,SHIVRAJ SINGH CHOUHAN,VIDISHA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
429,Madhya Pradesh,SHIVMANGAL SINGH TOMAR,MORENA,147000000,Madhya Pradesh,SHIVMANGAL SINGH TOMAR,MORENA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
428,Punjab,SHER SINGH GHUBAYA,FIROZPUR,147000000,Punjab,SHER SINGH GHUBAYA,FIROZPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
427,West Bengal,Shatrughan Sinha,ASANSOL,147000000,West Bengal,Shatrughan Sinha,ASANSOL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
426,Uttar Pradesh,SHASHANK MANI,DEORIA,147000000,Uttar Pradesh,SHASHANK MANI,DEORIA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
425,Madhya Pradesh,Shankar Lalwani,INDORE,147000000,Madhya Pradesh,Shankar Lalwani,INDORE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
424,Bihar,SHAMBHAVI,SAMASTIPUR(SC),147000000,Bihar,SHAMBHAVI,SAMASTIPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
446,Punjab,Shri Gurjeet Singh Aujla,AMRITSAR,147000000,Punjab,Shri Gurjeet Singh Aujla,AMRITSAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
444,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,147000000,Jharkhand,Shri Chandra Prakash Choudhary,GIRIDIH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
443,Odisha,Shri Bhartruhari Mahtab,CUTTACK,147000000,Odisha,Shri Bhartruhari Mahtab,CUTTACK,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
441,Karnataka,Shri B Y Raghavendra,SHIMOGA,147000000,Karnataka,Shri B Y Raghavendra,SHIMOGA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
440,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),147000000,Uttar Pradesh,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
439,Rajasthan,Shri Arjun Ram Meghwal,BIKANER(SC),147000000,Rajasthan,Shri Arjun Ram Meghwal,BIKANER(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
438,Madhya Pradesh,Shri Anil Firojiya,UJJAIN(SC),147000000,Madhya Pradesh,Shri Anil Firojiya,UJJAIN(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
437,Gujarat,Shri Amit Shah,GANDHINAGAR,147000000,Gujarat,Shri Amit Shah,GANDHINAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
3,Bihar,ABHAY KUMAR SINHA,AURANGABAD_BR,147000000,Bihar,ABHAY KUMAR SINHA,AURANGABAD_BR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
66,Odisha,BAIJAYANT PANDA,KENDRAPARA,147000000,Odisha,BAIJAYANT PANDA,KENDRAPARA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
65,West Bengal,BAG MITALI,ARAMBAG(SC),147000000,West Bengal,BAG MITALI,ARAMBAG(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
64,Maharashtra,BACHHAV SHOBHA DINESH,DHULE,147000000,Maharashtra,BACHHAV SHOBHA DINESH,DHULE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
63,Uttar Pradesh,BABU SINGH KUSHWAHA,JAUNPUR,147000000,Uttar Pradesh,BABU SINGH KUSHWAHA,JAUNPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
60,Uttar Pradesh,AWADHESH PRASAD,FAIZABAD,147000000,Uttar Pradesh,AWADHESH PRASAD,FAIZABAD,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
59,Odisha,AVIMANYU SETHI,BHADRAK(SC),147000000,Odisha,AVIMANYU SETHI,BHADRAK(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
56,Bihar,Ashok Kumar Yadav,MADHUBANI,147000000,Bihar,Ashok Kumar Yadav,MADHUBANI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
40,Uttar Pradesh,ANOOP PRADHAN BALMIKI,HATHRAS (SC),147000000,Uttar Pradesh,ANOOP PRADHAN BALMIKI,HATHRAS (SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
38,Odisha,ANITA SUBHADARSHINI,ASKA,147000000,Odisha,ANITA SUBHADARSHINI,ASKA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
37,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,RATLAM(ST),147000000,Madhya Pradesh,ANITA NAGARSINGH CHOUHAN,RATLAM(ST),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
468,Maharashtra,Shrikant Eknath Shinde,KALYAN,147000000,Maharashtra,Shrikant Eknath Shinde,KALYAN,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
466,Arunachal Pradesh,Shri Tapir Gao,ARUNACHAL EAST,147000000,Arunachal Pradesh,Shri Tapir Gao,ARUNACHAL EAST,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
463,West Bengal,Shri Shantanu Thakur,BANGAON(SC),147000000,West Bengal,Shri Shantanu Thakur,BANGAON(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
462,Uttar Pradesh,Shri Satish Kumar Gautam,ALIGARH,147000000,Uttar Pradesh,Shri Satish Kumar Gautam,ALIGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
461,Assam,Shri Sarbananda Sonowal (18LS),DIBRUGARH,147000000,Assam,Shri Sarbananda Sonowal (18LS),DIBRUGARH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
459,Rajasthan,Shri PP Chaudhary,PALI,147000000,Rajasthan,Shri PP Chaudhary,PALI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
456,Kerala,Shri M K Raghavan,KOZHIKODE,147000000,Kerala,Shri M K Raghavan,KOZHIKODE,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
455,Karnataka,Shri LS Tejasvi Surya,BANGALORE SOUTH,147000000,Karnataka,Shri LS Tejasvi Surya,BANGALORE SOUTH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
454,Kerala,Shri Kumbakudi Sudhakaran,KANNUR,147000000,Kerala,Shri Kumbakudi Sudhakaran,KANNUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
452,West Bengal,Shri Jyotirmay Singh Mahato,PURULIA,147000000,West Bengal,Shri Jyotirmay Singh Mahato,PURULIA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
451,Jammu And Kashmir,Shri Jugal Kishore Sharma,JAMMU,147000000,Jammu And Kashmir,Shri Jugal Kishore Sharma,JAMMU,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
449,Bihar,Shri Janardan Singh Sigriwal,MAHARAJGANJ_BR,147000000,Bihar,Shri Janardan Singh Sigriwal,MAHARAJGANJ_BR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
447,Rajasthan,Shri Hanuman Beniwal,NAGAUR,147000000,Rajasthan,Shri Hanuman Beniwal,NAGAUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
539,Bihar,VIVEK THAKUR,NAWADA,147000000,Bihar,VIVEK THAKUR,NAWADA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
476,Uttar Pradesh,Smt Anupriya Patel,MIRZAPUR,147000000,Uttar Pradesh,Smt Anupriya Patel,MIRZAPUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
538,Karnataka,VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,147000000,Karnataka,VISHWESHWAR HEGDE KAGERI,UTTARA KANNADA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
472,Maharashtra,Shyamkumar,RAMTEK(SC),147000000,Maharashtra,Shyamkumar,RAMTEK(SC),147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
471,Maharashtra,Shrirang Appa Barne,MAVAL,147000000,Maharashtra,Shrirang Appa Barne,MAVAL,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
470,Goa,Shripad Yesso Naik,NORTH GOA,147000000,Goa,Shripad Yesso Naik,NORTH GOA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
469,Maharashtra,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,147000000,Maharashtra,SHRIMANT CHH UDAYANRAJE PRATAPSINHAMAHARAJ BHONSLE,SATARA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
52,Maharashtra,Arvind Ganpat Sawant,MUMBAI SOUTH,147000000,Maharashtra,Arvind Ganpat Sawant,MUMBAI SOUTH,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
50,West Bengal,ARUP CHAKRABORTY,BANKURA,147000000,West Bengal,ARUP CHAKRABORTY,BANKURA,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
49,Telangana,ARUNA. D. K,MAHABUBNAGAR,147000000,Telangana,ARUNA. D. K,MAHABUBNAGAR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
48,Tamil Nadu,ARUN NEHRU,PERAMBALUR,147000000,Tamil Nadu,ARUN NEHRU,PERAMBALUR,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
47,Uttar Pradesh,ARUN GOVIL,MEERUT,147000000,Uttar Pradesh,ARUN GOVIL,MEERUT,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
45,Andhra Pradesh,Appalanaidu Kalisetti,VIZIANAGARAM,147000000,Andhra Pradesh,Appalanaidu Kalisetti,VIZIANAGARAM,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
43,Uttar Pradesh,Anurag Sharma,JHANSI,147000000,Uttar Pradesh,Anurag Sharma,JHANSI,147000000.0,False,False,False,False,False,False,100.0,False,MP_RECORD,True,147000000.0,True,18.8059,36.16236162361624,0.0,0,0.0,0.0,False,0.0,0,0.0,LOW,No strong anomaly signal detected,False,LOW,0.0,-0.3973,36.1624,150186650.9,False,NORMAL,NORMAL,Allocation is within the normal statistical range of the dataset.
